Name=0523_01_02,05/23/2002 17:02:51,Fs=10kHz Spont,aneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T(ms),CH1(mV),CH2(mV),CH3(mV),CH4(mV),CH5(mV),CH6(mV),CH7(mV),CH8(mV),CH9(mV),CH10(mV),CH11(mV),CH12(mV),CH13(mV),CH14(mV),CH15(mV),CH16(mV),CH17(mV),CH18(mV),CH19(mV),CH20(mV),CH21(mV),CH22(mV),CH23(mV),CH24(mV),CH25(mV),CH26(mV),CH27(mV),CH28(mV),CH29(mV),CH30(mV),CH31(mV),CH32(mV),CH33(mV),CH34(mV),CH35(mV),CH36(mV),CH37(mV),CH38(mV),CH39(mV),CH40(mV),CH41(mV),CH42(mV),CH43(mV),CH44(mV),CH45(mV),CH46(mV),CH47(mV),CH48(mV),CH49(mV),CH50(mV),CH51(mV),CH52(mV),CH53(mV),CH54(mV),CH55(mV),CH56(mV),CH57(mV),CH58(mV),CH59(mV),CH60(mV),CH61(mV),CH62(mV),CH63(mV),CH64(mV)
1870.2,-0.003161132,0.006604613,-0.004599907,-0.038213722,-0.114487964,0.000283093,-0.029159672,-0.020348146,0.005554381,-0.004211619,-0.004882,-0.011059755,-0.012926387,-0.015990762,-0.009959772,-0.003879775,0.008569003,0.001770619,0.053322712,0.007275248,0.005934232,-0.008714768,-0.010485387,-0.017187013,-0.000719387,-0.007994636,-0.021593149,-0.025901526,-0.007469765,-0.022118765,-0.00373501,0,0.033362854,0.009862758,-0.031358894,-0.005456623,-0.006750377,0.004357384,-0.007324,0.000670381,-0.011107762,0.000622374,0.022595629,0.010961997,-0.016086775,-0.009289136,0.004211619,4.87517E-05,-0.003734755,-0.03561852,-0.019006384,-0.006701371,-0.010388374,-0.002441,-0.001770619,-0.010817232,0.003783762,-0.020824755,-0.022021007,-0.007995381,0.016661142,0.009288391,0.010534139,0.021447384
1870.3,-0.003088377,-0.007970629,-0.019030636,-0.049765907,-0.122797821,-0.006822636,-0.033726391,-0.025093715,-0.00181104,-0.00425204,-0.009765,-0.011011252,-0.015294629,-0.020791921,-6.44238E-05,-0.008617258,0.010993834,0.00913504,0.053581404,-0.007340417,-0.006159589,-0.013484589,-0.015295629,-0.026887338,-0.005529629,-0.010396212,-0.02876355,-0.037930675,-0.022020755,-0.014697755,-0.008568503,0,0.040825285,0.019563086,-0.031205298,-0.003039874,0.000597874,0.001859795,-0.007324,0.00307196,-0.020791921,0.000614291,0.012821543,-0.001228834,-0.015941258,-0.006758212,-0.00307196,-0.012190583,-0.018335252,-0.047680007,-0.023831795,-0.009151457,-0.010380291,0.002442,-0.00425204,-0.006047411,0.018350921,-0.008569252,-0.012222669,-0.00795496,0.016539881,0.016523464,0.012870046,0.021390795
1870.4,-0.003015623,0.004309129,-0.009046364,-0.036904093,-0.106694679,0.003161636,-0.016322109,-0.012749285,0.00059054,0.00303154,0.002442,-0.006079748,-0.012780871,-0.015829079,-0.004818076,-0.010913742,0.006095666,-0.00791354,0.039192096,0.002456917,0.003718589,-0.001164411,-0.010339871,-0.014615662,0.001867129,-0.003031788,-0.01640295,-0.018220825,-0.012158745,-0.012158745,-0.003637997,0,0.031196715,0.009733414,-0.040816702,-0.000622126,0.003063126,-0.005521795,-0.004882,0.00058954,-0.013387079,0.003048209,0.012813457,0.003670334,-0.010913742,-0.013993288,-0.00059054,-0.002456917,-0.018286748,-0.045093493,-0.021334205,-0.004276543,-0.012813209,-0.002441,-0.00917546,-0.008601589,0.015829079,-0.020727748,-0.017073331,-0.01035654,0.013977619,0.013993536,0.017647954,0.031100205
1870.5,-0.005383868,-0.000501113,-0.011269093,-0.046015278,-0.115005536,-0.006386093,-0.035537828,-0.024818854,-0.011656881,-0.009215881,-0.004882,-0.006031245,-0.017591113,-0.010865238,-0.012012728,-0.003443225,0.010961497,0.004333881,0.054098788,-0.002392748,0.003831768,-0.008375232,-0.022474113,-0.021875987,0.006822887,-0.000549364,-0.021132351,-0.022925974,-0.014502735,-0.014503735,-0.01091349,-0.002441,0.033775146,0.012109742,-0.035780106,-0.010412377,-0.001794623,0.001746616,-0.007324,0.007874119,-0.020630238,-0.001842874,0.010363371,-0.006079497,-0.020533225,-0.011463364,-0.005433119,-0.009814252,-0.010914245,-0.04250598,-0.013953616,-0.004284629,-0.000598126,0,-0.001891881,-0.006273768,0.008423238,-0.015796245,-0.012157993,-0.012757119,0.011414358,0.011463609,0.015101861,0.013953616
1870.6,-0.000429113,-0.000428354,-0.008609821,-0.040477464,-0.113550394,-0.008608821,-0.030339546,-0.022239424,-0.004373301,-0.011698301,-0.002441,-0.015747742,-0.027284354,-0.020549397,-0.014325381,-0.017946709,0.001180328,-0.000508699,0.04703348,8.05861E-05,0.001503947,-0.008262053,-0.010194354,-0.012045311,0.009336646,0.00925706,-0.013654752,-0.025190123,-0.014405725,-0.014406725,-0.010864983,0,0.029030576,0.00716207,-0.03562651,-0.012877629,-0.006653371,-0.003192974,-0.007324,0.010274699,-0.015667397,0.010356043,0.015238285,0.003702672,-0.010622709,-0.00160844,0.004373301,0.004802414,-0.015747742,-0.044802467,-0.030987026,-0.014058715,-0.015238043,0.002442,-0.014139301,-0.013710947,0.001018397,-0.010865742,-0.021891656,-0.007833699,0.006410096,0.008932682,0.019878768,0.016338026
1870.7,-0.012563358,-0.000355596,-0.00595055,-0.034939649,-0.112095252,-0.00106655,-0.022700265,-0.022101993,0.000469278,-0.009296722,-0.012207,-0.015699238,-0.022328596,-0.020468556,-0.011754033,-0.015359192,0.006047159,0.001972722,0.052175172,0.007436921,0.001617126,-0.003265874,-0.010121596,-0.021746636,-0.005238596,0.001972483,-0.020825152,-0.027453272,-0.014308715,-0.011867715,-0.008374477,0,0.026726007,0.007097397,-0.030590914,-0.003136881,-0.016395119,0.001633437,-0.004882,0.010234278,-0.022910556,0.00058196,0.015230199,0.008600841,-0.015359192,-0.001519517,0.001971722,0.002328079,-0.013258238,-0.034890954,-0.018723437,-0.004300801,-0.01278896,0.004883,-0.006855722,-0.008941126,0.000937556,-0.018141238,-0.021859318,-0.012676278,0.008730834,0.013726755,0.029539675,0.018723437
1870.8,-0.010048603,-0.002724838,-0.015497278,-0.053815834,-0.113081109,-0.017938278,-0.034591983,-0.034171563,0.000428858,-0.011779142,-0.004882,-0.013209735,-0.012489838,-0.015505715,-0.001859685,0.001875325,0.00603099,0.004455142,0.054874864,-0.002295745,-0.005593695,-0.017801695,-0.017372838,-0.01923996,-0.002724838,0.002012907,-0.010905553,-0.027275421,-0.009328705,-0.014212705,-0.00832597,0,0.034187437,0.007032725,-0.025554318,0.004162868,-0.001721868,0.001576848,0.002442,0.010193858,-0.027712715,0.005456877,0.017664113,0.00617601,-0.017655675,-0.003872593,-0.000428858,-0.005028255,-0.010768735,-0.03718644,-0.008900848,-0.001867887,-0.005456877,0.004883,-0.004454142,0.003152695,0.010622715,-0.005885735,-0.00961998,-0.002869858,0.015933573,0.016078828,0.022110583,0.011341848
1870.9,-0.002651848,-0.005093079,-0.005514007,-0.05072002,-0.109184967,-0.015279007,-0.031834702,-0.029151132,-0.004494563,-0.016701563,-0.014648,-0.018044232,-0.022183079,-0.012982874,-0.016378338,-0.012627159,0.013338821,0.002053563,0.055133556,0.002618589,-0.000598517,-0.003039517,-0.007534079,-0.009409285,0.002230921,-0.000387669,-0.010751954,-0.02221457,-0.016556695,-0.016556695,-0.008277464,0,0.024559868,0.006968053,-0.032724722,-0.000743384,-0.009022616,0.003961258,-0.002441,-0.002053563,-0.025189874,0.005448795,0.015214026,0.001309179,-0.015068159,-0.013548669,-0.002829437,-0.007501589,-0.005837232,-0.039482927,-0.023492258,-0.011640974,-0.007889795,-0.012207,-0.006936563,-0.009167483,0.008099874,-0.015602232,-0.014470642,-0.012595437,0.006046311,0.008665901,0.01468149,0.013727258
1871,0.004744907,0.002303679,0.004470265,-0.035416205,-0.097963825,-0.010177735,-0.029078421,-0.029013702,-0.014300983,-0.014300983,-0.009765,-0.017995728,-0.019668321,-0.020226033,-0.00648399,-0.010040642,0.013322652,0.004535983,0.050509248,0.000209924,-0.000485338,-0.012692338,-0.017227321,-0.011786609,-0.002579321,-0.002789245,-0.020364354,-0.026919719,0.000630315,-0.014018685,-0.000904957,0,0.044228298,0.021552381,-0.020364126,-0.003209636,-0.004115364,0.001463669,0.002442,0.007672017,-0.022668033,0.005440712,0.01764794,0.006208348,-0.005157642,-0.001252745,-0.000348017,-0.005092924,-0.008229728,-0.034454414,-0.011228669,-0.00188406,-0.002998712,0.002442,-0.002093983,-0.016604662,0.012902033,-0.015553728,-0.016879305,-0.012555017,0.00836705,0.011018974,0.019458397,0.006346669
1871.1,0.002376662,-0.002506563,-0.009959464,-0.044527391,-0.111156682,-0.007517464,-0.036087139,-0.023994272,-0.007017404,-0.009458404,-0.002441,-0.010623225,-0.019595563,-0.020145192,-0.018561642,-0.014777126,0.005982483,-0.005189596,0.04588494,-0.002198742,-0.002813159,-0.007696159,-0.007388563,-0.016604934,0.004818437,0.004576179,-0.008003755,-0.016975868,0.005610325,-0.006596675,-0.00329845,-0.002441,0.029717728,0.006838709,-0.03241753,-0.000791887,-0.006532113,-0.003475921,0.002442,0.010072596,-0.022587192,0.000549629,0.017639854,0.001341517,-0.017219126,-0.003605821,-0.005190596,-0.012449258,-0.022830225,-0.044074901,-0.020938079,-0.011657146,-0.015197629,0.004883,-0.004575404,-0.009393841,0.005497192,-0.013064225,-0.014405967,-0.010073596,0.013128788,0.001164046,0.009588305,0.001407079
1871.2,0.004890417,0.004891195,-0.004859192,-0.041431576,-0.10481954,-0.004858192,-0.023564858,-0.021414841,-0.002174825,-0.007057825,-0.004882,-0.005691722,-0.024405805,-0.010299351,-0.011107295,-0.017073609,0.015731315,0.002174825,0.053468632,-0.007049407,-0.00269998,-0.01002398,-0.019522805,-0.023864258,0.007332195,-0.000266397,-0.012733156,-0.021681017,-0.006499666,-0.013824666,-0.000807944,0,0.037179159,0.011657036,-0.022497934,0.001624861,0.000816139,0.00379149,-0.004882,0.002708175,-0.020064351,0.000541546,0.012748768,0.006240685,-0.017073609,0.001366103,-0.007591175,-0.007598593,-0.020339722,-0.043929387,-0.02332249,-0.009224232,-0.010307546,0,0.005149175,-0.00462402,0.005416351,-0.015456722,-0.019255629,-0.010033175,0.010565526,0.003516119,0.009483212,-0.00109151
1871.3,-0.002360828,0.007404954,-0.007081921,-0.033451762,-0.098481397,-0.007080921,-0.015925576,-0.016394411,0.000226755,-0.009539245,-0.007324,-0.012967219,-0.012126046,-0.01510151,-0.008536947,-0.004721093,0.005950146,0.004657245,0.051285325,0.005189927,0.009620199,-0.002586801,-0.004802046,-0.011592583,0.009845954,0.011981026,-0.002813556,-0.009296166,-0.003960656,-0.008844656,-0.000759437,0,0.034874589,0.006709364,-0.024786338,-0.003282391,-0.001600609,0.001293901,0,0.012432755,-0.01265951,0.010299464,0.020064682,0.006256854,-0.007162093,-0.000985974,-0.005109755,-0.005189927,-0.008084219,-0.038900874,-0.023265901,-0.011673318,-0.010299464,-0.009765,-0.004656245,-0.007179199,0.00045251,-0.020291219,-0.024106291,-0.009992755,0.003120265,0.003427192,0.014261119,0.001293901
1871.4,-0.014495073,-0.004729288,-0.016629649,-0.042562947,-0.106791255,-0.009304649,-0.030258295,-0.02358198,0.000186334,-0.007138666,-0.004882,-0.008035715,-0.007170288,-0.010137669,-0.001083599,-0.002133576,0.013257977,-0.000185334,0.049103017,-0.004543738,-0.004914623,-0.012239623,-0.014495288,-0.013968907,-0.002288288,-0.00018555,-0.014866957,-0.014001315,-0.001422646,-0.006305646,0.00661307,0,0.04233702,0.013969692,-0.024632742,0.008900358,0.003305642,0.006119311,-0.002441,0.002627334,-0.027227669,-0.001915619,0.007849596,-0.001050977,-0.014340576,-0.01066305,-0.005069334,-0.005222262,-0.010477715,-0.046079361,-0.023209311,-0.004357404,-0.005408381,0.002442,0.000186334,-0.004850377,-0.002069331,-0.017801715,-0.021632954,-0.005069334,0.000558003,0.010663265,0.016597026,-0.001204689
1871.5,0.007550682,0.00510947,-0.004204377,-0.041908132,-0.093129113,-0.013969377,-0.022619013,-0.02344455,-0.002296086,-0.021827086,-0.014648,-0.017753212,-0.02418753,-0.017380828,-0.015602252,-0.01663706,0.013241808,0.002296086,0.054244709,0.005254596,0.004963556,-0.004801444,-0.00465653,-0.009021232,0.00510947,-0.005028126,-0.012272358,-0.023589464,-0.011091636,-0.006208636,-0.000662424,0,0.02782545,0.00658002,-0.034244146,-0.005771894,0.000888894,0.003621722,-0.004882,0.002586914,-0.019821828,-0.004365702,0.00295851,-0.001034808,-0.01419506,-0.003250126,-0.005028914,-0.012578596,-0.005546212,-0.028843848,-0.010945722,0.00051751,-0.007841298,0,0.000145914,-0.007405556,0.007614828,-0.010429212,-0.019158616,-0.009911914,0.007760742,0.010574338,0.016491934,0.003621722
1871.6,0.000298437,0.002740228,0.000896894,-0.033929318,-0.08923297,0.003338894,-0.019862732,-0.013541119,-0.002336507,-0.002336507,-0.002441,-0.000614709,-0.016790772,-0.009975987,-0.010589904,-0.004284543,0.010783639,0.004778507,0.052061401,-0.00447907,-0.002247265,-0.014454265,-0.014349772,-0.008956556,0.007623228,-0.000104702,-0.012118758,-0.020969613,-0.015877626,-0.015877626,-0.015262917,0,0.045052881,0.011398348,-0.01211855,0.003968854,-0.001527854,-0.001317868,0,0.004987493,-0.014858987,0.000509215,0.007833424,0.008746361,-0.009167543,-0.003161202,0.002335507,-0.00528693,-0.017704709,-0.033581334,-0.020655132,-0.004373576,-0.010275215,-0.002441,-0.002336507,-0.002635735,0.002651987,-0.015262709,-0.016685278,-0.014753493,0.01008048,-0.004163589,0.004179841,-0.008641868
1871.7,-0.009393808,-0.006952013,-0.001325834,-0.038157503,-0.095101828,-0.006207834,-0.02931245,-0.020727689,-0.002376927,-0.014583927,-0.004882,-0.010332205,-0.006952013,-0.009895146,-0.005578556,-0.006580026,0.01565047,0.004818927,0.057203093,0.007760265,0.005189914,0.002748914,-0.006952013,-0.006450881,-0.004511013,-0.002506278,-0.024172159,-0.030557762,-0.010897616,-0.008456616,0.001875589,0,0.028100311,0.001568675,-0.026612954,0.003944603,-0.001503603,0.001067543,0.004883,0.007389073,-0.009895146,0.002943132,0.002942338,-0.00344447,-0.013904026,-0.010396278,-0.004948073,-0.005319265,-0.020097205,-0.030994821,-0.018157543,0.005384338,-0.002942132,0.002442,0.007389073,0.002134086,0.009895146,-0.005449205,-0.00932894,-0.004948073,0.014842219,0.015278483,0.018722748,-0.011139457
1871.8,0.000443947,0.007768745,-0.003549563,-0.032619689,-0.091205685,0.003775437,-0.021673169,-0.005942258,0.004907652,-0.004858348,-0.002441,-0.005400702,-0.016645255,-0.007372305,-0.007890209,-0.00399351,0.010751301,0.002417348,0.055020785,0.007792599,0.005303093,-0.006903907,-0.009321255,-0.013710205,0.005327745,-0.002465854,-0.01181156,-0.023055911,-0.010800606,-0.005917606,-0.002958904,0,0.045327742,0.008828003,-0.021576358,0.003920351,-0.003921351,-0.001431046,0,0.004906652,-0.009814305,0.01758305,0.007817252,0.001454699,-0.00887651,-0.002983354,-0.012231652,-0.012675599,-0.017607702,-0.038173308,-0.022982954,-0.006830748,-0.00537605,-0.002441,-0.002417348,-0.007745093,0.004931305,-0.015165702,-0.016620603,-0.012231652,0.009837957,0.010307556,0.023500656,-0.011196046
1871.9,-0.014131298,-0.006806497,-0.008213291,-0.036847874,-0.097074543,-0.003330291,-0.021357887,-0.018011828,-0.002457768,-0.004898768,0.004883,-0.010235199,-0.011689497,-0.012174464,-0.002877861,-0.003847993,0.003411132,0.007340768,0.052837477,0.000500934,0.007858272,0.000533272,-0.001924497,-0.00388053,0.010282503,0.00245757,-0.00921596,-0.02531906,-0.003378596,-0.015586596,-0.007792397,0,0.043024172,0.011204331,-0.016540762,0.001455099,0.003426901,0.003395364,0.002442,0.012190232,-0.014616464,0.007808967,0.015133166,0.003912868,-0.006288993,-0.00533543,-0.012191232,-0.015148934,-0.012676199,-0.035585795,-0.032692364,-0.011721834,-0.005367967,0,0.004866232,0.001907728,0.017057464,-0.005352199,-0.004381265,1.57682E-05,0.019482695,0.007776629,0.013630563,-0.025901636
1872,-0.009175543,-0.004292738,-0.00799502,-0.04351706,-0.090736401,-0.00555302,-0.023484606,-0.015432397,-0.002498189,-0.004939189,-0.002441,-0.005303695,-0.006733738,-0.014535623,-0.012514513,-0.001260477,0.010718964,0.009822189,0.050655169,0.002974268,0.00552945,-0.00911855,-0.004292738,-0.008697854,0.005473262,0.002497993,-0.011504361,-0.015375209,-0.000840586,-0.008165586,-0.000419891,0,0.026071603,-0.001067341,-0.028594166,-0.001010152,-0.008755848,-0.008868225,-0.007324,0.002384811,-0.016976623,0.000476884,0.005360079,-0.005836964,-0.015909477,-0.015012507,-0.009709811,-0.015181268,-0.007744695,-0.028116281,-0.015545775,0.002918079,-0.000476884,0,0.007267811,0.00179455,0.012093623,-0.010186695,-0.009231927,-0.009709811,0.004712434,0.002804702,0.01352547,-0.040606225
1872.1,-0.004219788,0.01042802,0.001988252,-0.033096245,-0.077074258,0.004430252,-0.015844325,-0.010412967,0.009668391,0.004785391,0.009766,-0.000372192,-0.00910298,-0.004688781,-0.012385166,-0.00843996,0.005820795,0.004980609,0.048471861,-0.001875397,0.003201629,-0.001681371,-0.01398598,-0.011075179,0.00798702,0.004980417,-0.008908762,-0.015197358,-0.008067576,-0.005626576,-0.007695384,0,0.033533033,0.001309987,-0.02599857,-0.003476404,-0.008731596,-0.004041815,-0.004882,0.002344391,-0.009571781,0.002910801,0.015116993,0.013710205,0.00376704,-0.005157583,0.002537609,-0.003006603,-0.005255192,-0.030412768,-0.008165185,-0.006855007,-0.007792801,-0.004883,0.004785391,0.004122371,0.012012781,-0.010138192,-0.006757589,-0.007227391,0.009474172,0.012481775,0.018302377,-0.060193815
1872.2,0.000734967,0.005618778,-0.005117477,-0.03000043,-0.085385116,-0.000234477,-0.020412043,-0.007833536,-0.00013703,-0.00746203,-0.004882,-0.005206689,-0.016354222,-0.01193194,-0.004931818,-0.003411444,0.020452626,0.01722803,0.060937553,0.010363937,0.010638808,0.003314808,-0.001706222,-0.001244503,0.003176778,0.002578841,-0.008755162,-0.019902507,-0.007970566,-0.007971566,0.002118123,0,0.028787464,0.001245315,-0.018520974,0.001382344,-0.001382344,-0.004098404,0.002442,0.01451097,-0.01193194,0.007784719,0.017550907,0.003961374,0.001471556,-0.000185659,0.00746103,-0.000597937,-0.005206689,-0.030267255,-0.008108596,0.002901907,-0.000460719,0.004883,0.01695197,0.001568192,0.00949094,-0.014971689,-0.014050252,-0.01939397,-0.000412089,-0.004697152,0.015756285,-0.065133404
1872.3,-0.001633278,0.003249536,-0.007340205,-0.024462616,-0.081487974,-0.004898205,-0.015213762,-0.015020106,-0.00750245,-0.00750245,-0.002441,-0.010041185,-0.008957464,-0.006968099,-0.00236047,-0.003265927,0.015553457,0.00506145,0.053872245,0.007954272,0.015634987,0.005868987,-0.001633464,-0.010945828,0.000808536,0.000178265,-0.001277563,-0.009959656,0.001891444,-0.005432556,0.007049629,0,0.041131894,0.008504642,-0.023250377,0.006241093,0.008406907,0.000728007,-0.002441,0.00226355,-0.014293099,0.012659636,0.010217821,0.006418543,-0.000823927,0.009668265,0.00506045,-0.000630272,-0.005158185,-0.022796742,-0.012935007,0.002893821,-0.002893636,0.007324,0.01447055,0.001455013,0.014293099,-0.007599185,-0.006692914,-0.00958855,0.011673649,0.007420921,0.030300192,-0.050541993
1872.4,0.008205477,0.013088295,0.005085066,-0.018924801,-0.077591831,0.007527066,-0.01734048,-0.007558675,-0.000217871,-0.007542871,-0.002441,-0.002667682,-0.006442705,-0.004446258,0.000209877,0.001762589,0.013096288,0.007542871,0.054130937,0.000662606,0.005982166,-0.006224834,-0.013767705,-0.015764152,0.000881295,-0.004664311,-0.001123964,-0.017105805,-0.002893546,-0.000452546,-0.000225864,0,0.041269325,0.01332297,-0.013330781,0.011099841,0.010873159,0.007995417,0,-0.000218871,-0.019094258,-0.006879447,0.010209735,0.001551712,-0.015327411,-0.004890811,-0.007106129,-0.005545606,-0.007550682,-0.032417228,-0.015319417,0.005327735,-0.000444553,0.007324,0.019313129,-0.003541166,0.014212258,-0.005109682,-0.004219576,-0.004665129,0.009110387,0.012214993,0.042402099,-0.023742583
1872.5,0.000953232,0.003395053,-0.002021662,-0.025593987,-0.081019689,0.005303338,-0.007259199,-0.009863245,0.007065709,0.004623709,0,-0.005061179,-0.008811947,-0.009248417,0.000339225,-0.005415894,0.015521119,0.007583291,0.061713629,0.00313594,0.010978344,0.003654344,-0.003928947,-0.008374477,0.005837053,0.005142113,-0.003411364,-0.009603954,0.006968464,-0.000355536,0.009587642,0,0.036523755,0.015699298,-0.020501185,0.011075589,0.003572411,0.003055828,-0.004882,0.002182709,-0.016572417,-0.00200453,0.015084649,0.001567881,-0.012739894,-0.009684887,0.000258291,-0.00557794,-0.014826179,-0.037154715,-0.017704828,-0.011770351,-0.01752647,0,0.007065709,-0.006095344,0.004365417,-0.000178179,-0.018835238,-0.011948709,0.001665126,0.012126066,0.042297007,-0.014034172
1872.6,-0.001415013,0.003467811,-0.004244391,-0.034705172,-0.084447546,-0.001802391,-0.024033917,-0.019490815,-0.000298712,-0.002740712,-0.002441,-0.009895675,-0.011180189,-0.011608576,0.002910573,-0.000387377,0.01550495,0.007623712,0.054648321,0.003168275,0.001325523,-0.001115477,-0.001415189,0.001455199,0.005909811,0.005182536,-0.005699765,-0.014308103,-0.010024526,-0.007583526,-0.000128851,0,0.034220185,0.005868626,-0.025230589,-0.003597662,-0.001285338,-0.001883762,-0.007324,-0.002740712,-0.014050576,0.007752387,0.012635563,0.00646705,-0.002829377,0.005052036,0.005181712,-0.005610275,-0.000129675,-0.024802202,-0.005441238,-0.002013437,-0.002869387,0,0.007025288,0.005998477,0.011608576,-0.012336675,-0.023685901,-0.007025288,0.003984864,0.004713139,0.034866914,0.002999238
1872.7,0.001098742,0.00354057,0.000856881,-0.024284358,-0.065902404,0.015505881,-0.004187636,-0.007146384,-0.000339132,-0.019871132,-0.009765,-0.012288172,-0.02331443,-0.016410735,-0.009167079,-0.005124861,0.017930781,0.014988132,0.054907013,0.000759609,0.011204702,-0.003443298,-0.00378343,-0.008245126,0.00354057,0.00522296,-0.005546166,-0.011689252,-0.002602517,-0.002603517,-0.002522344,0,0.034357616,0.015569954,-0.017752993,0.001261086,0.003620914,0.000501649,0,0.004542868,-0.009086735,0.012627305,0.022393477,0.006483219,0.004640139,0.00269996,0.010105132,-0.005642609,-0.004964172,-0.022214689,-0.007825649,-0.019110523,-0.007744305,-0.007324,0.004542868,-0.003880702,-0.000679265,-0.022054172,-0.018770563,-0.009426868,0.006305603,0.009507212,0.034761821,0.007825649
1872.8,0.003613497,0.003613328,0.001075152,-0.023629543,-0.079095262,-0.001365848,-0.020962354,-0.014332954,-0.002821553,-0.007704553,-0.002441,-0.012239669,-0.018358672,-0.018770894,-0.006596732,-0.014745344,0.013031613,0.002821553,0.050282705,0.003232944,0.011317881,0.001551881,-0.003710672,-0.00818045,0.006055328,0.002821384,-0.002950566,-0.009070401,0.002376493,-0.002506507,0.002409162,0,0.034495046,0.008181281,-0.020040397,-0.003646166,-0.008561834,-0.00443794,-0.007324,-0.000380553,-0.006563894,0.010178222,0.012619391,0.004058387,-0.007421344,-0.002094116,0.000379553,-0.008115944,-0.004915669,-0.019628175,-0.01021006,-0.006911609,-0.005295222,-0.002441,-0.007704553,0.003330119,0.011446894,-0.012239669,-0.008973225,-0.002061447,0.008625341,0.006976285,0.034656728,0.01021006
1872.9,-0.001196748,-0.001196914,-0.001148576,-0.030299728,-0.072757119,-0.001147576,-0.027971073,-0.021520523,-0.005302974,-0.002861974,-0.002441,-0.009750166,-0.015844914,-0.004042053,0.000856616,-0.004833828,0.013015444,0.010185974,0.052983397,-0.004058722,0.00166506,-0.00321694,-0.015844914,-0.012998775,0.008569086,0.002861808,-0.005238967,-0.00889255,-0.002408497,-0.009733497,0.002457669,0,0.037073477,0.012999609,-0.019886801,0.003653583,0.001228417,-0.00205353,-0.004882,0.002021026,-0.004042053,-0.004478861,0.007728305,0.004074556,-0.017040828,-0.011770192,0.000419974,-0.008148278,0.002457834,-0.014599662,-0.00282947,-0.002037695,-0.005287139,0.004883,0.002021026,0.00321694,0.011366053,0.002456834,-0.006498887,-0.009346026,0.003621079,0.004446358,0.029669636,0.01259547
1873,0.008642007,0.003758844,-0.000930305,-0.032085914,-0.081067977,-0.000929305,-0.022772791,-0.011617093,0.001980606,-0.010226394,-0.004882,-0.017025662,-0.015772156,-0.016168212,-0.016104036,-0.007130311,0.012999275,0.007785394,0.055683089,0.005739613,0.006661238,-0.012869762,-0.008448156,-0.015376099,0.008641844,0.002902232,-0.012409368,-0.011155699,0.000129513,0.000129513,0.002506175,0,0.042093907,0.017816937,-0.012409205,0.006071331,-0.001188331,0.000331881,-0.009765,0.001980606,-0.018609212,-0.006927944,0.002837219,-0.000792275,-0.014454311,-0.009240268,0.000460394,-0.013063613,6.43377E-05,-0.014454149,-0.005214881,-0.002045781,-0.007720056,0.004883,0.004421606,0.005545762,0.013727212,-0.002376662,-0.00402555,-0.011746606,0.001058818,0.00191543,0.024681543,0.002772881
1873.1,0.006272762,0.006273603,0.001729967,-0.011900099,-0.072288834,0.001729967,-0.02489851,-0.021245662,-0.002942815,-0.010266815,-0.004882,-0.009653159,-0.015699397,-0.016087371,0.001115311,0.002781205,0.012983106,0.002942815,0.053500781,0.008212947,0.009216417,-0.000549583,-0.005933397,-0.007986424,0.001390603,0.005384656,-0.004931768,-0.015860848,-0.002214477,-0.004656477,0.000113682,0,0.030024338,0.000663265,-0.009814609,0.008488079,0.003717921,-0.004607709,0,0.006823185,-0.020970371,-0.006936026,0.005271132,-0.003218106,-0.011866795,-0.001827344,-0.004382185,-0.008212947,-0.004770159,-0.024074636,-0.005158291,-0.004494868,-0.012594974,0,-0.010266815,0.002990583,0.011204371,-0.004770159,-0.006434212,-0.011706185,0.003378556,0.009151503,0.02457645,0.010040291
1873.2,0.006345517,0.006346361,0.004389238,-0.018569285,-0.070833692,0.001948238,-0.017259228,-0.011342232,0.001899765,-0.002983235,0.002442,0.000161344,-0.003419639,-0.01112353,0.001244659,0.000485722,0.012966937,0.017632235,0.056200474,0.008245281,0.014211596,-0.002877404,-0.000978639,-0.003039748,0.003904361,0.000542079,-0.004778169,-0.010799997,0.005206533,0.000323533,0.012369189,0,0.035044768,0.010363593,-0.021868013,0.008463828,0.001301172,0.005100702,0.002442,0.004340765,-0.00379953,0.007703891,0.012587046,0.006564063,-0.006839278,0.000703579,-0.001899765,0.006402719,-0.009604656,-0.021487123,-0.005101702,-0.002061954,-0.000379891,0.004883,0.009223765,0.012643404,0.00379953,-0.009604656,-0.006401874,-0.016548765,0.003257295,0.006620576,0.019588358,0.007542702
