Model Parameters: a, b, 1/eps, Lx, Ly, Lz, Dv = 0.8, 0.01, 50, 30, 30, 30, 0
Numerical Parameters: NX, NY, NZ, ts, delta = 41, 41, 41, 0.8, 0.001 
File written: Mon Sep 12 22:45:13 2011
Comments: 3D 





Ascii values of u and v follow
0.999851 0.662488
0.985522 0.716415
0.255032 0.712066
0.0797578 0.676969
0.00768805 0.591578
0.00202805 0.507945
0.000585246 0.438523
0.000170325 0.381574
0 0.337439
0 0.303906
0 0.278061
0 0.262449
0 0.252288
0 0.2477
0 0.249241
0 0.256801
0 0.268935
0 0.289654
0 0.316771
8.52635e-05 0.355769
0.000276033 0.403653
0.000872537 0.464802
0.00284625 0.539327
0.0156252 0.621702
0.09809 0.689995
0.39277 0.718039
0.989479 0.712543
0.999846 0.655715
0.999775 0.576777
0.99899 0.475892
0.995613 0.351793
0.954412 0.214889
0.823476 0.123123
0.0303572 0.0675782
0.000535076 0.0632278
0.992436 0.281759
0.994273 0.303788
0.99785 0.371696
0.999044 0.456506
0.999719 0.542974
0.999889 0.619759
0.999583 0.684323
0.963511 0.726917
0.137141 0.706966
0.0588038 0.667314
0.00499961 0.577375
0.00162345 0.494312
0.00046747 0.42728
0.000139214 0.373809
0 0.332231
0 0.301668
0 0.277325
0 0.263187
0 0.254236
0 0.250766
0 0.25339
0 0.261598
0 0.274623
0 0.297436
0 0.325563
0.000109997 0.365964
0.000359751 0.417149
0.00116405 0.481751
0.00360834 0.561661
0.0315662 0.649562
0.0922736 0.703505
0.751079 0.733837
0.996665 0.708774
0.999879 0.645331
0.999729 0.562251
0.998729 0.458021
0.994598 0.331729
0.93483 0.19623
0.745141 0.112386
0.0183008 0.0667025
0 0.0647636
0.998099 0.394216
0.998547 0.408836
0.999124 0.45567
0.999628 0.518133
0.99986 0.587564
0.99991 0.652103
0.996746 0.706604
0.781869 0.729766
0.0871335 0.699957
0.0373105 0.651881
0.00380864 0.565117
0.0012476 0.484231
0.000372698 0.418548
0.000113436 0.367097
0 0.327178
0 0.299243
0 0.276686
0 0.26414
0 0.256592
0 0.254451
0 0.258204
0 0.266906
0 0.281912
0 0.305886
0 0.33676
0.000148634 0.377549
0.000481403 0.431181
0.00153046 0.497173
0.00461929 0.578107
0.0502687 0.667587
0.104929 0.710543
0.938613 0.737413
0.999157 0.697332
0.999875 0.629565
0.999641 0.54385
0.998332 0.436973
0.99302 0.308847
0.913485 0.177819
0.603066 0.101205
0.00969554 0.0663082
0 0.0670701
0.999501 0.497169
0.99959 0.506201
0.999752 0.535941
0.999871 0.580155
0.999922 0.634202
0.99956 0.686552
0.969429 0.724066
0.289861 0.718968
0.0842668 0.69097
0.0159288 0.624423
0.00280562 0.542353
0.000883633 0.468128
0.000287517 0.407577
9.08687e-05 0.359809
0 0.321811
0 0.2963
0 0.275982
0 0.265176
0 0.259198
0 0.258544
0 0.263362
0 0.272898
0 0.290929
0 0.315132
7.44879e-05 0.349989
0.000212409 0.391953
0.00065271 0.44742
0.00200301 0.515247
0.00707821 0.593703
0.0675547 0.675573
0.149217 0.710851
0.971472 0.728705
0.999616 0.681977
0.999855 0.611886
0.999508 0.523725
0.99775 0.41399
0.989816 0.284259
0.896291 0.161814
0.391155 0.0898826
0.00416522 0.0662663
0 0.0697068
0.99986 0.585614
0.999872 0.590757
0.9999 0.608043
0.99993 0.638342
0.999806 0.677977
0.991177 0.715424
0.702993 0.7283
0.0945159 0.699941
0.0466006 0.660822
0.00671148 0.588364
0.00177496 0.513856
0.000630941 0.447342
0.000205799 0.392286
7.23749e-05 0.350491
0 0.316018
0 0.292726
0 0.275171
0 0.266218
0 0.261938
0 0.26286
0 0.268688
0 0.28016
0 0.300591
0 0.326124
0.000101907 0.363509
0.000311103 0.409775
0.000900103 0.467019
0.00281516 0.538597
0.0138111 0.618827
0.0907728 0.688096
0.275993 0.715332
0.98274 0.718676
0.999769 0.667483
0.999825 0.594725
0.999325 0.503201
0.99705 0.389488
0.982697 0.257748
0.890154 0.1485
0.177611 0.079295
0.00159055 0.0667205
0 0.0712846
0.999893 0.6589
0.999879 0.661497
0.999815 0.670815
0.999475 0.690504
0.992218 0.715243
0.833454 0.728742
0.171316 0.710861
0.0724911 0.685294
0.016441 0.62324
0.00342764 0.548619
0.00109276 0.482451
0.00042607 0.425624
0.00013855 0.376305
0 0.338839
0 0.309909
0 0.288716
0 0.27434
0 0.267301
0 0.26483
0 0.267311
0 0.274464
0 0.289171
0 0.310562
0 0.339788
0.000147558 0.377779
0.000453558 0.428627
0.00129755 0.489868
0.0040492 0.564066
0.0308922 0.646481
0.0913486 0.699857
0.634058 0.728333
0.993682 0.710765
0.999864 0.652928
0.99978 0.576146
0.999036 0.479725
0.996075 0.361585
0.966549 0.229485
0.869724 0.133921
0.064408 0.0707218
0.00063194 0.0659532
0 0.0701634
0.991033 0.71418
0.988668 0.714487
0.982571 0.71736
0.96369 0.725676
0.755365 0.729141
0.191469 0.712739
0.0726948 0.689983
0.0279928 0.641084
0.00606755 0.579719
0.00165795 0.513366
0.0006947 0.451695
0.000259939 0.401962
9.45493e-05 0.361129
0 0.326884
0 0.303412
0 0.284723
0 0.273648
0 0.268571
0 0.267985
0 0.27199
0 0.281424
0 0.299094
0 0.321523
8.35477e-05 0.355141
0.000225939 0.395054
0.000655363 0.447889
0.00186286 0.51359
0.00635681 0.589427
0.0554226 0.669392
0.111452 0.70779
0.924978 0.733545
0.998876 0.697754
0.999879 0.633862
0.999697 0.552992
0.998647 0.452228
0.994497 0.330265
0.93896 0.198749
0.779225 0.114299
0.0267504 0.0635856
0 0.0625765
0 0.0658733
0.412213 0.720175
0.347692 0.716149
0.235047 0.708676
0.152221 0.704856
0.0843182 0.697267
0.0691472 0.687414
0.0315269 0.645769
0.00809064 0.594837
0.00241336 0.529863
0.00091458 0.473205
0.000419971 0.424316
0.000151479 0.379137
6.67316e-05 0.345114
0 0.316391
0 0.296541
0 0.281124
0 0.273286
0 0.270241
0 0.27153
0 0.277375
0 0.290231
0 0.309441
0 0.335069
0.000122017 0.370494
0.000353702 0.416125
0.000941718 0.47041
0.00284767 0.538951
0.0127618 0.617238
0.0846895 0.687095
0.217091 0.715282
0.975106 0.725738
0.99965 0.679956
0.999857 0.612146
0.999541 0.52705
0.99803 0.421261
0.991681 0.295505
0.908736 0.169562
0.576168 0.0932823
0.010564 0.0558494
0 0.0572996
0 0.0592268
0.084208 0.693205
0.0855012 0.690032
0.0831139 0.681983
0.0705154 0.672839
0.0472566 0.659133
0.0215663 0.629858
0.00746124 0.591307
0.00271972 0.534974
0.00103234 0.486208
0.000551605 0.4374
0.000219108 0.394439
9.30719e-05 0.359546
0 0.328814
0 0.307111
0 0.28997
0 0.278614
0 0.273496
0 0.272527
0 0.275722
0 0.284422
0 0.300256
0 0.320714
7.82125e-05 0.351409
0.000190457 0.387853
0.000545998 0.437705
0.00141913 0.497882
0.00456702 0.568023
0.0306022 0.645386
0.090847 0.698348
0.541472 0.725876
0.990411 0.714232
0.999837 0.660943
0.99982 0.58876
0.999308 0.498635
0.997201 0.387884
0.984765 0.259523
0.896425 0.14678
0.29089 0.0722207
0.00337619 0.0486853
0 0.0493927
0 0.0500855
0.0231098 0.637861
0.0205465 0.632379
0.0149854 0.618923
0.0097939 0.602411
0.00619142 0.584834
0.00392705 0.559273
0.00202715 0.524822
0.000997171 0.485338
0.000594819 0.442097
0.000268827 0.404215
0.000118592 0.369018
0 0.33974
0 0.315747
0 0.298345
0 0.284732
0 0.27726
0 0.274548
0 0.275654
0 0.281161
0 0.293367
0 0.311066
0 0.33488
0.000116285 0.36818
0.000314195 0.410066
0.000811758 0.460659
0.00224348 0.525835
0.00821618 0.600341
0.0606043 0.673372
0.119313 0.707525
0.907043 0.731717
0.998445 0.699661
0.999888 0.639093
0.999758 0.562446
0.998961 0.467446
0.995996 0.351887
0.96688 0.222066
0.876163 0.123646
0.099699 0.055096
0.00112307 0.0411186
0 0.0408324
0 0.0406781
0.00347972 0.560219
0.00337826 0.556189
0.00305586 0.545585
0.00252692 0.531357
0.00190623 0.515049
0.00129031 0.495051
0.000824529 0.466788
0.000528279 0.436814
0.000269621 0.405049
0.000131234 0.373242
7.04744e-05 0.346861
0 0.322399
0 0.305063
0 0.290766
0 0.281448
0 0.277166
0 0.276691
0 0.280022
0 0.288972
0 0.303995
0 0.32335
8.16829e-05 0.352557
0.00018736 0.386994
0.000516228 0.434268
0.00123514 0.490178
0.00391965 0.555716
0.0195688 0.631119
0.0908224 0.693635
0.294734 0.719736
0.977305 0.724359
0.999665 0.679744
0.999871 0.614397
0.999631 0.532949
0.998476 0.431932
0.993888 0.310323
0.936924 0.180624
0.766616 0.0958276
0.0337634 0.0414245
0 0.0336886
0 0.0329105
0 0.0325851
0.00120504 0.487642
0.00116227 0.485228
0.00104396 0.47819
0.000881494 0.467317
0.000705842 0.453876
0.000531513 0.438416
0.000363087 0.419598
0.00021541 0.39507
0.00012236 0.370888
7.22312e-05 0.348455
0 0.326115
0 0.309557
0 0.29579
0 0.285508
0 0.280033
0 0.278451
0 0.28024
0 0.286751
0 0.299071
0 0.315842
0 0.339556
0.000126662 0.37112
0.000325806 0.411569
0.000800381 0.459622
0.00208047 0.521933
0.00723101 0.592983
0.0480336 0.662841
0.0966529 0.701833
0.733412 0.729437
0.994553 0.710034
0.999877 0.656288
0.999838 0.586068
0.999413 0.498762
0.997748 0.391244
0.989231 0.265845
0.910015 0.145229
0.514823 0.0680121
0.0105236 0.0309901
0 0.0273304
0 0.0264225
0 0.0261132
0.000431536 0.427965
0.000421806 0.426632
0.000391992 0.422607
0.000341115 0.415666
0.000275721 0.405448
0.000205824 0.392117
0.000143979 0.377336
9.69877e-05 0.361682
0 0.34376
0 0.325679
0 0.311366
0 0.298974
0 0.288918
0 0.282973
0 0.280701
0 0.281503
0 0.286196
0 0.296231
0 0.31096
0 0.330508
9.63075e-05 0.359294
0.000216855 0.393057
0.000564761 0.438347
0.00125659 0.492682
0.00398347 0.554972
0.017413 0.627634
0.0853715 0.690993
0.225957 0.716988
0.958241 0.728033
0.999306 0.690563
0.9999 0.630214
0.999774 0.55507
0.99907 0.461922
0.996594 0.349142
0.975764 0.221378
0.895866 0.117964
0.209744 0.0451997
0.00278044 0.0240761
0 0.0221979
0 0.0214178
0 0.0211924
0.000160821 0.380269
0.000157015 0.379319
0.000146133 0.376527
0.000129552 0.372001
0.000109335 0.365751
8.84402e-05 0.357462
6.90616e-05 0.346597
0 0.333525
0 0.321101
0 0.31016
0 0.299828
0 0.291012
0 0.285306
0 0.282838
0 0.283145
0 0.286831
0 0.295212
0 0.308126
0 0.32495
7.991e-05 0.35035
0.000160643 0.380451
0.000403597 0.421461
0.000893849 0.46793
0.00233798 0.527628
0.00796121 0.596989
0.0474965 0.662516
0.0957644 0.700875
0.646509 0.728138
0.991472 0.714602
0.999849 0.665769
0.999876 0.600181
0.999634 0.519051
0.998583 0.419041
0.99428 0.30025
0.947365 0.173483
0.810149 0.0871351
0.0597349 0.0296179
0 0.0192922
0 0.0182178
0 0.0175981
0 0.0174373
7.0989e-05 0.346827
6.98851e-05 0.346062
6.66633e-05 0.343771
0 0.339801
0 0.334547
0 0.328173
0 0.321176
0 0.313887
0 0.306152
0 0.298271
0 0.291438
0 0.286819
0 0.28472
0 0.285005
0 0.288264
0 0.295631
0 0.307111
0 0.322048
7.06916e-05 0.344377
0.000132034 0.372192
0.000302604 0.408004
0.000704103 0.450971
0.00152421 0.506146
0.00495 0.566702
0.0213091 0.633815
0.0859321 0.692787
0.242638 0.717894
0.949736 0.727903
0.999079 0.693961
0.999915 0.636883
0.999831 0.565464
0.999364 0.478125
0.997768 0.372016
0.988571 0.248838
0.916489 0.131972
0.551755 0.056734
0.0145993 0.0198542
0 0.016052
0 0.0151567
0 0.0146378
0 0.0145024
0 0.319903
0 0.319482
0 0.318234
0 0.316195
0 0.313359
0 0.309682
0 0.305154
0 0.299989
0 0.294805
0 0.29039
0 0.287418
0 0.286191
0 0.286903
0 0.290249
0 0.297163
0 0.307644
0 0.321228
6.62976e-05 0.341308
0.000117769 0.367166
0.000247177 0.39882
0.000583835 0.4395
0.00115488 0.488267
0.00336282 0.544295
0.0112903 0.612219
0.0603991 0.673969
0.110005 0.703905
0.715691 0.728977
0.992677 0.713831
0.999863 0.666618
0.999896 0.604244
0.999727 0.527196
0.998938 0.433629
0.996061 0.321844
0.971043 0.198148
0.8892 0.101863
0.201715 0.0337429
0.00294232 0.0147858
0 0.0134902
0 0.0127901
0 0.0123339
0 0.0122006
0 0.302885
0 0.302591
0 0.30171
0 0.300257
0 0.298268
0 0.295844
0 0.293204
0 0.290664
0 0.288597
0 0.287379
0 0.287319
0 0.28884
0 0.292712
0 0.299623
0 0.309492
0 0.322139
0 0.340669
0.000112322 0.364963
0.00022056 0.393792
0.000507089 0.432049
0.000973387 0.475572
0.00244225 0.529232
0.00759628 0.592852
0.0357144 0.651561
0.0892862 0.697217
0.366165 0.722977
0.966022 0.72541
0.99936 0.69024
0.999926 0.634361
0.999852 0.56587
0.999487 0.482249
0.998256 0.381291
0.992 0.263635
0.935211 0.14511
0.739788 0.0676086
0.0442872 0.019236
0 0.0119011
0 0.0114212
0 0.0109221
0 0.0105506
0 0.0104243
0 0.290366
0 0.29024
0 0.289875
0 0.289309
0 0.288612
0 0.287888
0 0.287286
0 0.287004
0 0.28729
0 0.288472
0 0.291064
0 0.295764
0 0.30298
0 0.312516
0 0.324673
6.85598e-05 0.342726
0.000113688 0.365374
0.000213192 0.392294
0.000469376 0.428273
0.000885524 0.468233
0.00195631 0.519479
0.00593594 0.576967
0.0225865 0.635713
0.0815047 0.690763
0.187913 0.713702
0.873986 0.729137
0.996807 0.706934
0.999912 0.658621
0.999902 0.597651
0.999747 0.523522
0.999046 0.433945
0.996666 0.327273
0.979004 0.208073
0.905238 0.107581
0.36036 0.0382324
0.00739883 0.012015
0 0.0100733
0 0.00971166
0 0.00937628
0 0.00912086
0 0.0090252
0 0.284551
0 0.28457
0 0.284638
0 0.284789
0 0.285079
0 0.285602
0 0.286492
0 0.287958
0 0.290333
0 0.294107
0 0.299739
0 0.307332
0 0.316694
0 0.328948
7.5128e-05 0.346918
0.00012171 0.368273
0.000221901 0.394041
0.000467093 0.428108
0.000855929 0.46556
0.00174882 0.514217
0.0051092 0.567046
0.016599 0.62561
0.0696902 0.68177
0.121636 0.705648
0.678924 0.728804
0.988346 0.718082
0.999772 0.678039
0.999927 0.622663
0.999847 0.555493
0.999479 0.473898
0.99833 0.376454
0.992458 0.263499
0.943699 0.149072
0.794666 0.0718205
0.076643 0.0194917
0.00104405 0.00924892
0 0.00860975
0 0.00829437
0 0.00805365
0 0.00788779
0 0.00782686
0 0.283907
0 0.28404
0 0.284452
0 0.285186
0 0.286321
0 0.287989
0 0.290404
0 0.293878
0 0.298736
0 0.305126
0 0.31289
0 0.322323
0 0.335404
8.64529e-05 0.353408
0.000137886 0.373636
0.000248159 0.399056
0.00049891 0.431448
0.000873474 0.467183
0.00171966 0.513411
0.0047993 0.563001
0.0141295 0.620104
0.0593789 0.673792
0.100343 0.701369
0.491595 0.726259
0.970088 0.72403
0.999316 0.691757
0.999938 0.641187
0.999891 0.580174
0.999705 0.506942
0.998968 0.419519
0.996391 0.316567
0.978521 0.202275
0.905576 0.105232
0.40819 0.0381398
0.0103299 0.0102282
0 0.00778871
0 0.00743203
0 0.00714939
0 0.00694387
0 0.00681776
0 0.00677407
0 0.288003
0 0.288269
0 0.289092
0 0.290548
0 0.292772
0 0.295943
0 0.30024
0 0.305718
0 0.312273
0 0.320072
0 0.330316
7.1247e-05 0.344858
0.000104891 0.362194
0.000166686 0.381689
0.000298775 0.407681
0.000566346 0.438173
0.000941658 0.47315
0.00185154 0.517019
0.00491039 0.564468
0.013664 0.618904
0.054568 0.669776
0.0934122 0.699374
0.379335 0.72346
0.943523 0.726724
0.99837 0.701053
0.99993 0.655326
0.999914 0.599781
0.999803 0.532957
0.999325 0.45245
0.997992 0.356618
0.990598 0.246621
0.938523 0.138626
0.772425 0.0661603
0.0757482 0.0173828
0.00110656 0.00745568
0 0.00678696
0 0.00645806
0 0.00622164
0 0.00604801
0 0.00594091
0 0.00590475
0 0.298291
0 0.298733
0 0.30008
0 0.302381
0 0.305679
0 0.309955
0 0.31519
0 0.321669
0 0.330278
6.72426e-05 0.342381
9.27665e-05 0.357128
0.00013631 0.373431
0.000218812 0.393442
0.00038744 0.419993
0.000673128 0.448367
0.00108216 0.483857
0.0022 0.524855
0.0054653 0.571428
0.0149145 0.621972
0.0555857 0.670647
0.0919163 0.698841
0.33308 0.721821
0.918508 0.727817
0.997072 0.706752
0.999905 0.665189
0.999927 0.613636
0.999849 0.551202
0.999549 0.47646
0.998651 0.388552
0.994761 0.287421
0.969168 0.179625
0.888343 0.0938079
0.322164 0.0318159
0.00771246 0.00823513
0 0.00633519
0 0.00599042
0 0.00567758
0 0.00545161
0 0.00530404
0 0.00521705
0 0.00518777
0 0.314328
0 0.314826
0 0.316333
0 0.318916
0 0.322757
0 0.328204
0 0.335835
7.22773e-05 0.346251
9.4454e-05 0.358472
0.0001309 0.372039
0.000194675 0.388377
0.000314871 0.410401
0.000530167 0.435522
0.000832721 0.463041
0.00135669 0.499566
0.00289869 0.53718
0.00663396 0.584203
0.0185644 0.629259
0.0623495 0.676202
0.0942692 0.699644
0.338463 0.72198
0.908886 0.728025
0.996065 0.709341
0.999873 0.670843
0.999933 0.622289
0.999873 0.563536
0.999667 0.494523
0.998968 0.413826
0.996735 0.319697
0.98393 0.21361
0.920312 0.116475
0.645212 0.0512252
0.0405532 0.0125184
0 0.00602743
0 0.00560602
0 0.0052962
0 0.00505933
0 0.004855
0 0.0047059
0 0.00462063
0 0.00459302
0 0.335805
0 0.336589
0 0.339012
6.71746e-05 0.343413
7.63347e-05 0.349556
9.06647e-05 0.357412
0.000113143 0.366661
0.000148989 0.377533
0.00020819 0.391477
0.000311911 0.410209
0.000485615 0.431742
0.000737565 0.454683
0.00110734 0.484438
0.00193717 0.519016
0.00411751 0.555395
0.00894506 0.601711
0.0267506 0.641303
0.073697 0.684891
0.103235 0.702025
0.396818 0.723867
0.921743 0.727621
0.996112 0.709203
0.999856 0.67259
0.999935 0.626352
0.999883 0.570811
0.999722 0.506447
0.999149 0.430888
0.997656 0.341758
0.989748 0.239861
0.94374 0.140805
0.815949 0.071889
0.148529 0.0211025
0.00287586 0.00637111
0 0.00536831
0 0.00504086
0 0.00474007
0 0.00451436
0 0.00435903
0 0.0042482
0 0.00417773
0 0.00415323
0.000114359 0.368092
0.000117028 0.368937
0.000125506 0.371503
0.000141346 0.375896
0.000167147 0.382399
0.000207484 0.391602
0.00027317 0.404253
0.000376958 0.420003
0.000532987 0.437246
0.000754595 0.456489
0.00107994 0.481641
0.00170559 0.511954
0.00315565 0.542504
0.00620646 0.581673
0.0144802 0.621442
0.0436156 0.659384
0.0837743 0.693165
0.130863 0.707117
0.522779 0.72668
0.94758 0.726302
0.997168 0.70627
0.99987 0.67058
0.999932 0.626103
0.999884 0.573206
0.99974 0.51211
0.999241 0.44041
0.998059 0.35575
0.992275 0.259613
0.96064 0.162819
0.87454 0.08779
0.337397 0.0313253
0.0106008 0.00764009
0 0.0052384
0 0.00486193
0 0.00453652
0 0.00430337
0 0.00410772
0 0.00394684
0 0.00384157
0 0.00378347
0 0.00376485
0.000284182 0.407717
0.000292583 0.409032
0.000319249 0.413015
0.000367419 0.419588
0.000439397 0.428429
0.00054182 0.439249
0.000695309 0.4524
0.000918164 0.469349
0.00126333 0.491607
0.00187213 0.516513
0.00309107 0.542443
0.00547193 0.575367
0.0110566 0.612073
0.029581 0.644505
0.0703805 0.681984
0.0907125 0.698587
0.216461 0.716067
0.716727 0.728893
0.972959 0.723219
0.998444 0.700244
0.999898 0.664549
0.999926 0.621709
0.999875 0.570514
0.999731 0.511762
0.999255 0.443258
0.998198 0.362477
0.993404 0.271592
0.96972 0.177764
0.896722 0.0987589
0.517199 0.0412458
0.0288672 0.0102976
0 0.00519455
0 0.00476938
0 0.00442738
0 0.00416126
0 0.00392596
0 0.00375804
0 0.00364095
0 0.00355676
0 0.00350399
0 0.00348596
0.000734302 0.457025
0.000756352 0.458407
0.000824485 0.462763
0.000942453 0.470597
0.00112351 0.482265
0.00140247 0.497069
0.00182178 0.513795
0.00252946 0.532679
0.00379046 0.555326
0.00603395 0.584068
0.0115782 0.614369
0.0281483 0.642678
0.0625614 0.675811
0.0887088 0.696237
0.127099 0.707206
0.430061 0.724858
0.899083 0.728828
0.989683 0.716694
0.999344 0.690655
0.999919 0.654441
0.999913 0.612857
0.999854 0.562874
0.99969 0.505587
0.999195 0.439631
0.998152 0.361891
0.993639 0.27515
0.973224 0.184944
0.906814 0.10568
0.629223 0.0491528
0.058362 0.013624
0.00121695 0.00547497
0 0.00476706
0 0.00439088
0 0.00408788
0 0.00382963
0 0.00364695
0 0.00350032
0 0.00338402
0 0.00330331
0 0.00326028
0 0.00324675
0.00202562 0.519538
0.00208286 0.521012
0.00226994 0.525763
0.00263731 0.53455
0.00324794 0.547858
0.00412454 0.565089
0.00564844 0.584454
0.0091255 0.605354
0.0180341 0.628794
0.0384229 0.654015
0.0693452 0.680665
0.0901472 0.696447
0.11102 0.705146
0.316237 0.721666
0.788452 0.729722
0.972665 0.724243
0.997251 0.705049
0.999769 0.676523
0.99992 0.640435
0.999891 0.598815
0.999816 0.550326
0.999601 0.493041
0.999051 0.429123
0.997899 0.35417
0.993058 0.270133
0.972519 0.184393
0.909225 0.107974
0.675606 0.0534505
0.0872106 0.016316
0.00215668 0.00578335
0 0.00485254
0 0.00442368
0 0.00408592
0 0.00379838
0 0.00359066
0 0.00341577
0 0.00327886
0 0.00319037
0 0.00313371
0 0.00310055
0 0.00308954
0.00627828 0.593337
0.00656779 0.594267
0.00759333 0.597769
0.00991503 0.605923
0.0149391 0.620704
0.025955 0.640427
0.0437812 0.660987
0.0650623 0.677508
0.0888638 0.691245
0.0886305 0.699117
0.131345 0.709621
0.33345 0.72204
0.775101 0.730206
0.965089 0.726895
0.994294 0.711425
0.999434 0.687965
0.999894 0.656827
0.9999 0.621783
0.999853 0.579248
0.999741 0.531433
0.999421 0.475009
0.998796 0.411097
0.997298 0.339131
0.991465 0.256858
0.967315 0.176066
0.904191 0.105362
0.669226 0.0534205
0.096751 0.0175316
0.00291751 0.00616206
0 0.00502995
0 0.0045289
0 0.00415559
0 0.00382633
0 0.00358911
0 0.00338741
0 0.00323269
0 0.00313072
0 0.00305539
0 0.00300159
0 0.00296958
0 0.00295904
0.0593589 0.679528
0.0604768 0.679005
0.0641839 0.677823
0.0717085 0.678073
0.0847734 0.683676
0.0924894 0.694302
0.08976 0.703246
0.124138 0.711321
0.224579 0.716758
0.526357 0.726138
0.89317 0.732183
0.975279 0.725715
0.994344 0.711118
0.999304 0.690692
0.999854 0.66393
0.999895 0.632646
0.999859 0.596461
0.999781 0.554793
0.999575 0.505762
0.999107 0.450493
0.998329 0.385615
0.995975 0.31565
0.988013 0.236326
0.955562 0.160153
0.890802 0.098398
0.607611 0.0490377
0.0820603 0.0167181
0.00283374 0.00652784
0 0.00528215
0 0.00472722
0 0.00429475
0 0.003919
0 0.00364253
0 0.0034127
0 0.00323143
0 0.0031105
0 0.00301577
0 0.00294417
0 0.00289628
0 0.00286962
0 0.00286114
0.116704 0.723164
0.118725 0.72185
0.125987 0.717667
0.143324 0.711849
0.190305 0.70943
0.342054 0.716812
0.686515 0.730941
0.926305 0.736265
0.972383 0.728758
0.987633 0.717414
0.99758 0.704199
0.999563 0.685016
0.999855 0.661238
0.999886 0.633651
0.999851 0.602002
0.999781 0.564602
0.999609 0.522631
0.999224 0.472888
0.998619 0.416807
0.997317 0.35373
0.993252 0.282357
0.979668 0.209588
0.935095 0.138143
0.861645 0.0874479
0.476181 0.0414378
0.0512338 0.0146452
0.00197451 0.00682821
0 0.00565548
0 0.00504321
0 0.00450231
0 0.00409697
0 0.00375092
0 0.00349436
0 0.00327494
0 0.00312849
0 0.0030146
0 0.00292531
0 0.00286319
0 0.00282456
0 0.00280367
0 0.00279707
0.954294 0.752672
0.956226 0.751013
0.961845 0.745013
0.969291 0.734498
0.976057 0.723556
0.983054 0.716349
0.992504 0.712735
0.998467 0.70402
0.999558 0.687607
0.999797 0.669428
0.999896 0.648879
0.999888 0.624569
0.999848 0.596111
0.999769 0.563045
0.999583 0.525879
0.999205 0.481609
0.998629 0.432688
0.997603 0.374934
0.994908 0.312402
0.987242 0.242678
0.958934 0.17495
0.909233 0.115802
0.780116 0.0711835
0.28314 0.0323363
0.0233775 0.0122441
0.00104553 0.00733088
0 0.00619769
0 0.00543143
0 0.00483647
0 0.0043467
0 0.00393534
0 0.00363299
0 0.00337702
0 0.00318602
0 0.00305208
0 0.00294197
0 0.00286222
0 0.00281052
0 0.00277905
0 0.00276211
0 0.00275678
0.999171 0.71724
0.99922 0.715218
0.999364 0.707735
0.999544 0.69425
0.999681 0.679753
0.999783 0.66888
0.999886 0.660618
0.999938 0.647276
0.999936 0.627101
0.999917 0.604989
0.999882 0.580339
0.999815 0.551422
0.99966 0.517554
0.999335 0.478368
0.998801 0.43465
0.997757 0.382689
0.995331 0.326382
0.98929 0.261765
0.968258 0.199043
0.922835 0.137182
0.865384 0.0943712
0.560139 0.0515119
0.108237 0.0233492
0.00789221 0.0108553
0 0.00800721
0 0.00691017
0 0.00602256
0 0.00528446
0 0.00468723
0 0.00423438
0 0.00383064
0 0.00354758
0 0.00329609
0 0.00312879
0 0.00299738
0 0.00289336
0 0.00282293
0 0.00277838
0 0.00275138
0 0.00273695
0 0.00273241
0.999976 0.667852
0.999976 0.665884
0.999976 0.658835
0.999975 0.646111
0.999972 0.6299
0.999968 0.614261
0.999961 0.602397
0.999951 0.58832
0.999936 0.568602
0.999903 0.54187
0.999827 0.511495
0.999654 0.48102
0.999352 0.440988
0.998937 0.395986
0.997871 0.347782
0.993877 0.286892
0.98092 0.226454
0.949966 0.161644
0.902042 0.113329
0.695197 0.0680831
0.229574 0.0350559
0.0263819 0.0168661
0.00199151 0.0108902
0 0.00905181
0 0.00783818
0 0.00678182
0 0.00591404
0 0.00519716
0 0.00460254
0 0.00416265
0 0.00377274
0 0.00349398
0 0.0032531
0 0.00309511
0 0.00296484
0 0.00286631
0 0.00280166
0 0.00276103
0 0.00273653
0 0.00272214
0 0.00271808
0.999983 0.647093
0.999982 0.645332
0.999981 0.638528
0.999979 0.623866
0.999977 0.605534
0.999974 0.591769
0.999967 0.579461
0.999954 0.564873
0.99993 0.539904
0.999874 0.513819
0.999768 0.486712
0.999623 0.446516
0.999379 0.409305
0.998692 0.362815
0.996343 0.305375
0.988564 0.251332
0.973114 0.180877
0.956606 0.132899
0.757229 0.0736023
0.155975 0.0336221
0.0100711 0.0165087
0 0.0121486
0 0.0103561
0 0.0089575
0 0.00777629
0 0.00673769
0 0.00587442
0 0.00516765
0 0.00457521
0 0.00413771
0 0.00375421
0 0.00347569
0 0.00323956
0 0.0030839
0 0.00295413
0 0.00285771
0 0.00279493
0 0.00275556
0 0.00273185
0 0.00271793
0 0.00271402
0.0011104 0.0610853
0.176751 0.0790088
0.894113 0.153074
0.987107 0.278872
0.998341 0.424499
0.999677 0.544963
0.999901 0.639356
0.994157 0.710788
0.343582 0.722189
0.0697901 0.683248
0.00459845 0.585533
0.00120741 0.489633
0.00022958 0.407354
0 0.339617
0 0.28714
0 0.249049
0 0.220995
0 0.203049
0 0.190485
0 0.185038
0 0.183947
0 0.187157
0 0.195161
0 0.210142
0 0.229446
0 0.257214
0 0.294051
0 0.34292
0.000237301 0.408656
0.00113175 0.490111
0.00375351 0.583614
0.0556299 0.679479
0.139968 0.716702
